,id,popularity,cast,director,genres,release_date,release_year,revenue_adj
6146,11557,0.32766999999999996,Emilio Estevez|Rob Lowe|Andrew McCarthy|Demi Moore|Judd Nelson,Joel Schumacher,Drama|Romance,6/28/85,1985,76634725.9626251
6147,20348,0.32265,Kevin Costner|Judd Nelson|Sam Robards|Chuck Bush|Brian Cesak,Kevin Reynolds,Comedy|Drama,1/25/85,1985,43927485.5442142
6148,21627,0.072899,Louise Lasser|Brion James|Paul L. Smith|Sheree J. Wilson|Edward R. Pressman,Sam Raimi,Comedy|Crime,9/19/85,1985,43927485.5442142
6149,27590,0.31762199999999996,Anthony Edwards|Linda Fiorentino|Jsu Garcia|Alex Rocco|Marla Adams,Jeff Kanew,Action|Comedy|Thriller,5/3/85,1985,17839061.259944502
6150,44191,0.30898200000000003,Bryan Genesse|Lance Van Der Kolk|Alan Deveau|Jason Warren|Annie McAuley,Rafal Zielinski,Comedy,7/19/85,1985,43927485.5442142
6151,11904,0.284856,Nicholas Rowe|Alan Cox|Sophie Ward|Anthony Higgins|Susan Fleetwood,Barry Levinson,Action|Adventure|Crime|Drama|Family,12/4/85,1985,43927485.5442142
6152,8130,0.28084699999999996,Madonna|Rosanna Arquette|Aidan Quinn|Mark Blum|Robert Joy,Susan Seidelman,Drama|Action|Comedy|Romance,3/29/85,1985,55544349.8320999
6153,19357,0.278621,John Candy|Karen Austin|Kerri Green|Joey Lawrence|Aubrey Jene,Carl Reiner,Comedy,8/9/85,1985,50050127.7621404
6154,12775,0.273731,Rutger Hauer|Jennifer Jason Leigh|Tom Burlinson|Susan Tyrrell|Ronald Lacey,Paul Verhoeven,Adventure|Drama,8/30/85,1985,43927485.5442142
6155,14750,0.261832,Doug McKeon|Catherine Mary Stewart|Kelly Preston|Chris Nash|D.W. Brown,Mel Damski,Comedy|Romance,2/8/85,1985,17620990.899038002
6156,11893,0.252673999999999,Jon Voight|Eric Roberts|Rebecca De Mornay|Kyle T. Heffner|John P. Ryan,Andrei Konchalovsky,Action|Thriller,11/15/85,1985,16087614.1167789
6157,35144,0.25197600000000003,Meredith Salenger|John Cusack|Ray Wise|Scatman Crothers,Jeremy Kagan,Adventure,9/25/85,1985,4329169.19640097
6158,19259,0.22413000000000002,Tom Hanks|John Candy|Rita Wilson|Tim Thomerson|Gedde Watanabe,Nicholas Meyer,Comedy,8/16/85,1985,43927485.5442142
6159,26578,0.23389200000000002,Timothy Hutton|Sean Penn|Pat Hingle|Joyce Van Patten|Rob Reed,John Schlesinger,Thriller|Drama|Crime,1/25/85,1985,43927485.5442142
6160,16082,0.322151,Mikhail Baryshnikov|Gregory Hines|Jerzy Skolimowski|Helen Mirren|Geraldine Page,Taylor Hackford,Drama|Thriller,11/22/85,1985,85467041.8275307
6161,13155,0.229931,Fairuza Balk|Nicol Williamson|Piper Laurie|Jean Marsh|Justin Case,Walter Murch,Adventure|Fantasy|Science Fiction|Family,6/21/85,1985,22578172.084099
6162,25133,0.09958,Jeff Goldblum|Joseph Bologna|Ed Begley Jr.|Carol Kane|John Byner,Rudy De Luca,Comedy|Horror,11/8/85,1985,43927485.5442142
6163,18252,0.22565,John Stockwell|Dennis Hopper|Danielle von Zerneck|Fisher Stevens|Richard Masur,Jonathan R. Betuel,Comedy|Family|Fantasy|Science Fiction,8/9/85,1985,8357494.78764928
6164,12235,0.349429,Glenn Close|Jeff Bridges|Peter Coyote|Lance Henriksen|Robert Loggia,Richard Marquand,Mystery|Thriller,10/4/85,1985,43927485.5442142
6165,27064,0.214009,Ken Ogata|GÃ´ RijÃ»|Masato Aizawa|Masayuki Shionoya|Hiroshi Mikami,Paul Schrader,Drama,5/15/85,1985,1019173.95010536
6166,29794,0.213085,Christopher Lee|Annie McEnroe|Reb Brown|Marsha A. Hunt|Sybil Danning,Philippe Mora,Thriller|Horror,8/28/85,1985,43927485.5442142
6167,10553,0.211695,Fred Ward|Joel Grey|Wilford Brimley|J. A. Preston|George Coe,Guy Hamilton,Comedy|Action|Adventure,10/11/85,1985,29178829.4940497
6168,19064,0.208914,Jim Carrey|Lauren Hutton|Karen Kopins|Cleavon Little|Stuart Charno,Howard Storm,Horror|Comedy|Romance,11/15/85,1985,20271660.5226642
6169,14040,0.207447,Kevin Costner|David Marshall Grant|Rae Dawn Chong|Alexandra Paul,John Badham,Drama,8/16/85,1985,2838032.47317299
6170,17663,0.194912,Megan Follows|Colleen Dewhurst|Richard Farnsworth|Patricia Hamilton|Marilyn Lightstone,Kevin Sullivan,Drama|Family,12/1/85,1985,43927485.5442142
6171,9846,0.183801,William Petersen|Willem Dafoe|John Pankow|Debra Feuer|John Turturro,William Friedkin,Action|Crime|Thriller,11/1/85,1985,35084201.3827299
6172,13938,0.592905,Taimak|Julius Carry|Vanity|Christopher Murney|Faith Prince,Michael Schultz,Action|Adventure|Comedy|Drama,3/22/85,1985,52208210.225228205
6173,18502,0.175287,Michael Moriarty|Andrea Marcovicci|Garrett Morris|Paul Sorvino|Scott Bloom,Larry Cohen,Horror|Comedy|Science Fiction,6/14/85,1985,43927485.5442142
6174,16263,0.160125,Sarah Jessica Parker|Lee Montgomery|Helen Hunt|Morgan Woodward|Ed Lauter,Alan Metter,Comedy|Family|Music|Romance,4/12/85,1985,43927485.5442142
6175,9872,0.150168,Ethan Hawke|River Phoenix|Bobby Fite|Bradley Gregg|Georg Olden,Joe Dante,Adventure|Family|Fantasy|Romance|Science Fiction,7/12/85,1985,20014299.629332602
6176,42044,0.147489,Simon Srebnik|Michael Podchlebnik|Motke Zaidl,Claude Lanzmann,Documentary,11/1/85,1985,43927485.5442142
6177,11018,0.20499,Mickey Rourke|John Lone|Ariane|Leonard Termo|Raymond J. Barry,Michael Cimino,Action|Crime|Drama|Thriller,8/16/85,1985,43927485.5442142
6178,49370,0.135989,John Travolta|Jamie Lee Curtis|Marilu Henner|Laraine Newman|Jann Wenner,James Bridges,Drama|Romance,6/7/85,1985,26188670.3716504
6179,11338,0.132713,Jeff Goldblum|Michelle Pfeiffer|Stacey Pickren|Carmen Argenziano|Dan Aykroyd,John Landis,Comedy|Drama|Thriller,2/15/85,1985,13582012.550185
6180,24548,0.22119499999999997,Joyce Hyser|Clayton Rohner|Billy Jayne|Toni Hudson|William Zabka,Lisa Gottlieb,Comedy|Romance,4/26/85,1985,43927485.5442142
6181,18729,6.500000000000001e-05,Patrick Swayze|Philip Casnoff|Kirstie Alley|Genie Francis|Georg Stanford Brown,,Drama|History|Western,11/3/85,1985,43927485.5442142
6182,24742,0.390167,C. Thomas Howell|Kelly Preston|Lori Loughlin|Dee Wallace|Cliff DeYoung,David Greenwalt,Comedy|Romance,6/14/85,1985,17479760.2673426
6183,11240,0.112015,Gordon Warnecke|Daniel Day-Lewis|Roshan Seth|Saeed Jaffrey|Derrick Branche,Stephen Frears,Drama,9/7/85,1985,4969688.79960348
6184,50211,0.11230799999999999,GÃ©rard Jugnot|Jean-Claude Leguay|Jean-Yves Chatelais|Jean-Paul Comart|Eric Prat,GÃ©rard Jugnot,Comedy,11/27/85,1985,43927485.5442142
6185,12764,0.215817,Chuck Norris|Soon-Tek Oh|Steven Williams|Bennett Ohta|Cosie Costa,Lance Hool,Action|Adventure|War,3/1/85,1985,21803077.0353507
6186,15982,0.092747,Helen Slater|Christian Slater|Yeardley Smith|Martha Gehman|Peter Coyote,Matthew Robbins,Action,5/25/85,1985,43927485.5442142
6187,11243,0.09260800000000001,Mickey Rooney|Jackie Burroughs|Georgia Engel|Sunny Besen Thrasher|Eva Almos,Arna Selznick,Adventure|Fantasy|Animation|Comedy|Science Fiction,3/23/85,1985,43927485.5442142
6188,33078,0.069492,Frances Barber|Joss Ackland|Brian Deacon|Eric Deacon|Geoffrey Palmer,Peter Greenaway,Comedy|Drama,10/4/85,1985,43927485.5442142
6189,30069,0.047123000000000005,Matthew Modine|Linda Fiorentino|Ronny Cox|Daphne Zuniga|Charles Hallahan,Harold Becker,Drama|Romance,2/15/85,1985,43927485.5442142
6190,674,5.939927,Daniel Radcliffe|Rupert Grint|Emma Watson|Ralph Fiennes|Michael Gambon,Mike Newell,Adventure|Fantasy|Family,11/5/05,2005,1000352539.2268199
6191,272,5.400826,Christian Bale|Michael Caine|Liam Neeson|Katie Holmes|Gary Oldman,Christopher Nolan,Action|Crime|Drama,6/14/05,2005,417838832.575019
6192,411,3.6287260000000003,William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley|Liam Neeson,Andrew Adamson,Adventure|Family|Fantasy,12/7/05,2005,836090359.224091
6193,752,3.6171059999999997,Natalie Portman|Hugo Weaving|Stephen Rea|Stephen Fry|John Hurt,James McTeigue,Action|Thriller|Fantasy,12/11/05,2005,147956957.155121
6194,187,3.520836,Jessica Alba|Devon Aoki|Alexis Bledel|Powers Boothe|Rosario Dawson,Robert Rodriguez|Frank Miller|Quentin Tarantino,Action|Thriller|Crime,3/31/05,2005,177236356.238624
6195,118,3.508379,Johnny Depp|Freddie Highmore|AnnaSophia Robb|Julia Winter|Helena Bonham Carter,Tim Burton,Adventure|Comedy|Family|Fantasy,7/9/05,2005,530332684.498405
6196,1895,3.4575370000000003,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,George Lucas,Science Fiction|Adventure|Action,5/17/05,2005,949078796.206319
6197,7453,3.087036,Martin Freeman|Zooey Deschanel|Sam Rockwell|Mos Def|John Malkovich,Garth Jennings,Adventure|Comedy|Family|Science Fiction,1/15/05,2005,116656763.86685
6198,1635,2.6233459999999997,Ewan McGregor|Scarlett Johansson|Djimon Hounsou|Sean Bean|Steve Buscemi,Michael Bay,Action|Thriller|Science Fiction|Adventure,7/20/05,2005,181943054.602289
6199,953,2.444998,Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Sacha Baron Cohen,Eric Darnell|Tom McGrath,Family|Animation,5/25/05,2005,594771682.347123
6200,9738,2.368513,Ioan Gruffudd|Jessica Alba|Chris Evans|Michael Chiklis|Julian McMahon,Tim Story,Action|Adventure|Fantasy|Science Fiction,7/7/05,2005,369113178.539698
6201,561,2.26533,Keanu Reeves|Rachel Weisz|Shia LaBeouf|Djimon Hounsou|Max Baker,Francis Lawrence,Drama|Fantasy|Horror,2/15/05,2005,257286597.120405
6202,9522,2.248624,Owen Wilson|Vince Vaughn|Christopher Walken|Rachel McAdams|Isla Fisher,David Dobkin,Comedy|Romance,7/14/05,2005,318417880.06390697
6203,8202,2.220063,Charlize Theron|Marton Csokas|Jonny Lee Miller|Sophie Okonedo|Caroline Chikezie,Karyn Kusama,Action|Science Fiction,11/30/05,2005,58400727.4186519
6204,10022,2.07205,Vin Diesel|Lauren Graham|Faith Ford|Chris Potter|Brittany Snow,Adam Shankman,Action|Comedy|Drama|Family|Thriller,3/4/05,2005,126179333.68639
6205,74,1.8447310000000001,Tom Cruise|Dakota Fanning|Miranda Otto|Justin Chatwin|Tim Robbins,Steven Spielberg,Adventure|Thriller|Science Fiction,6/28/05,2005,660714467.634347
6206,1904,1.8131279999999999,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,Drama|History|Romance,12/6/05,2005,181154535.374009
6207,6957,1.78595,Steve Carell|Catherine Keener|Paul Rudd|Romany Malco|Seth Rogen,Judd Apatow,Comedy|Romance,8/11/05,2005,122207000.11489399
6208,9982,1.7663970000000002,Zach Braff|Garry Marshall|Don Knotts|Patrick Stewart|Amy Sedaris,Mark Dindal,Animation|Family|Comedy,11/4/05,2005,351083970.807229
6209,8488,1.7264700000000002,Will Smith|Eva Mendes|Kevin James|Amber Valletta|Julie Ann Emery,Andy Tennant,Comedy|Drama|Romance,2/10/05,2005,411007415.8784
6210,9335,1.6998220000000002,Jason Statham|Amber Valletta|Kate Nauta|Alessandro Gassman|FranÃ§ois BerlÃ©and,Louis Leterrier,Action|Thriller|Crime,8/2/05,2005,95095059.1739463
6211,2313,1.6326379999999898,Uma Thurman|Bryan Greenberg|Meryl Streep|Annie Parisse|Zak Orth,Ben Younger,Comedy|Drama|Romance,9/21/05,2005,43927485.5442142
6212,11283,1.610259,Emma Thompson|Colin Firth|Kelly Macdonald|Thomas Brodie-Sangster|Eliza Bennett,Kirk Jones,Fantasy|Comedy|Family,10/21/05,2005,136767638.601513
6213,1495,1.592578,Orlando Bloom|Eva Green|Jeremy Irons|Marton Csokas|Brendan Gleeson,Ridley Scott,Drama|Action|Adventure|History|War,5/3/05,2005,236312980.72934502
6214,4379,1.513147,Jennifer Lopez|Jane Fonda|Michael Vartan|Wanda Sykes|Adam Scott,Robert Luketic,Comedy,5/13/05,2005,172788077.515843
6215,254,1.508329,Naomi Watts|Jack Black|Adrien Brody|Thomas Kretschmann|Colin Hanks,Peter Jackson,Adventure|Drama|Action,12/14/05,2005,614109809.309971
6216,4551,1.497085,John Travolta|Uma Thurman|Vince Vaughn|Cedric the Entertainer|AndrÃ© Benjamin,F. Gary Gray,Comedy|Crime,3/4/05,2005,106325985.34198001
6217,11968,1.496807,Paul Walker|Jessica Alba|Scott Caan|Ashley Scott|Josh Brolin,John Stockwell,Action|Thriller|Adventure|Crime,9/30/05,2005,49613863.3837919
6218,4348,1.4808540000000001,Keira Knightley|Matthew Macfadyen|Rosamund Pike|Simon Woods|Donald Sutherland,Joe Wright,Drama|Romance,9/16/05,2005,135269350.237208
6219,142,1.4756040000000001,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Michelle Williams|Anne Hathaway,Ang Lee,Drama|Romance,9/2/05,2005,198797127.48461798
6220,9928,1.464718,Robin Williams|Ewan McGregor|Halle Berry|Mel Brooks|Paula Abdul,Chris Wedge|Carlos Saldanha,Animation|Comedy|Family|Science Fiction,3/11/05,2005,291084693.223677
6221,13417,1.444028,Patrick Warburton|Tracey Ullman|Eartha Kitt|John Goodman|Wendie Malick,Saul Blinkoff|Elliot M. Bour|Robin Steele,Animation|Comedy|Family,12/5/05,2005,43927485.5442142
6222,11679,1.4055879999999898,Ice Cube|Willem Dafoe|Samuel L. Jackson|Scott Speedman|Xzibit,Lee Tamahori,Action|Crime|Adventure,4/27/05,2005,79358543.3225998
6223,9779,1.351718,Amber Tamblyn|Alexis Bledel|America Ferrera|Blake Lively|Jenna Boyd,Ken Kwapis,Drama|Comedy,6/1/05,2005,43605214.26123761
6224,787,1.330824,Angelina Jolie|Brad Pitt|Vince Vaughn|Adam Brody|Kerry Washington,Doug Liman,Action|Comedy|Drama|Thriller,6/7/05,2005,533948961.66871697
6225,8923,1.316576,Elijah Wood|Claire Forlani|Charlie Hunnam|Ross McCall|Leo Gregory,Lexi Alexander,Drama|Crime,9/9/05,2005,3522026.94646849
6226,1656,1.310993,Antonio Banderas|Catherine Zeta-Jones|AdriÃ¡n Alonso Barona|Julio Oscar Mechoso|Nick Chinlund,Martin Campbell,Action|Adventure|Drama|Western,10/24/05,2005,158998685.023413
6227,1830,1.274645,Nicolas Cage|Bridget Moynahan|Jared Leto|Ethan Hawke|Eamonn Walker,Andrew Niccol,Crime|Drama|Thriller,9/16/05,2005,26940321.8136382
6228,6795,1.273393,Jonah Bobo|Josh Hutcherson|Dax Shepard|Tim Robbins|Frank Oz,Jon Favreau,Family|Fantasy|Science Fiction|Adventure,11/6/05,2005,71819026.7520748
6229,9947,1.270018,Jennifer Garner|Goran Visnjic|Will Yun Lee|Cary-Hiroyuki Tagawa|Terence Stamp,Rob Bowman,Action,1/13/05,2005,63288555.795728296
6230,10320,1.266058,Naomi Watts|Simon Baker|Elizabeth Perkins|David Dorfman|Gary Cole,Hideo Nakata,Drama|Horror|Thriller,3/17/05,2005,180270860.389057
6231,3933,1.265401,Johnny Depp|Helena Bonham Carter|Emily Watson|Tracey Ullman|Paul Whitehouse,Tim Burton|Mike Johnson,Romance|Fantasy|Animation|Music,9/9/05,2005,130855702.841419
6232,533,1.212451,Peter Sallis|Helena Bonham Carter|Ralph Fiennes|Nicholas Smith|Liz Smith,Steve Box|Nick Park,Adventure|Animation|Comedy|Family,9/4/05,2005,214885767.20124298
6233,2800,1.210683,Jennifer Aniston|Kevin Costner|Shirley MacLaine|Mark Ruffalo|Richard Jenkins,Rob Reiner,Comedy,12/23/05,2005,99299950.5474118
6234,14174,1.203532,Lauren Lee Smith|Eric Balfour|Polly Shannon|Mayko Nguyen|Michael Facciolo,ClÃ©ment Virgo,Drama,9/10/05,2005,43927485.5442142
6235,9667,1.200307,Adrien Brody|Keira Knightley|Kris Kristofferson|Jennifer Jason Leigh|Kelly Lynch,John Maybury,Drama|Mystery|Thriller|Fantasy,3/4/05,2005,23588767.283981
6236,25,1.148377,Jamie Foxx|Jake Gyllenhaal|Scott MacDonald|Lucas Black|Peter Sarsgaard,Sam Mendes,Drama|War,11/4/05,2005,108183814.90149699
6237,9392,1.14217099999999,Shauna Macdonald|Natalie Mendoza|Alex Reid|Saskia Mulder|MyAnna Buring,Neil Marshall,Adventure|Horror,7/8/05,2005,43927485.5442142
6238,16320,1.110148,Nathan Fillion|Gina Torres|Alan Tudyk|Morena Baccarin|Adam Baldwin,Joss Whedon,Science Fiction|Action|Adventure|Thriller,8/25/05,2005,43400216.5909469
6239,215,1.107734,Tobin Bell|Shawnee Smith|Donnie Wahlberg|Franky G|Glenn Plummer,Darren Lynn Bousman,Horror,10/28/05,2005,170750544.910799
6240,9007,1.1028360000000001,Reese Witherspoon|Mark Ruffalo|Donal Logue|Dina Spybey-Waters|Ben Shenkman,Mark Waters,Comedy|Fantasy|Romance,9/16/05,2005,114843481.832901
6241,11451,1.094959,Lindsay Lohan|Michael Keaton|Matt Dillon|Breckin Meyer|Justin Long,Angela Robinson,Comedy|Family|Adventure|Fantasy|Romance,6/18/05,2005,73695414.710029
6242,9621,1.08379,Orlando Bloom|Kirsten Dunst|Susan Sarandon|Alec Baldwin|Bruce McGill,Cameron Crowe,Comedy|Drama|Romance,9/3/05,2005,58100246.8386464
6243,20760,1.08107999999999,Tia Carrere|Matt Corboy|Dakota Fanning|Jillian Henry|Jason Scott Lee,Michael LaBash|Anthony Leondis,Animation|Comedy|Family,1/29/05,2005,43927485.5442142
6244,8292,1.0754270000000001,Mark Wahlberg|Tyrese Gibson|AndrÃ© Benjamin|Garrett Hedlund|Terrence Howard,John Singleton,Action|Crime,8/11/05,2005,103142169.882201
6245,1690,1.056592,Jay Hernandez|Derek Richardson|Eythor Gudjonsson|Barbara Nedeljakova|Jana Kaderabkova,Eli Roth,Horror,1/6/05,2005,89971479.62389229
6246,5236,1.05364,Robert Downey Jr.|Val Kilmer|Michelle Monaghan|Corbin Bernsen|Dash Mihok,Shane Black,Action|Comedy|Crime|Mystery,2/12/05,2005,17625116.778563
6247,921,1.053307,Russell Crowe|RenÃ©e Zellweger|Paul Giamatti|Craig Bierko|Paddy Considine,Ron Howard,Romance|Drama|History,6/2/05,2005,121191680.08496499
6248,116,1.051177,Jonathan Rhys Meyers|Scarlett Johansson|Emily Mortimer|Brian Cox|Penelope Wilton,Woody Allen,Drama|Thriller|Crime|Romance,5/12/05,2005,95249965.5819366
6249,10982,1.048193,Anne Hathaway|Glenn Close|Jim Belushi|Patrick Warburton|Anthony Anderson,Cory Edwards|Todd Edwards|Tony Leech,Animation|Comedy|Family,12/16/05,2005,57004784.3620398
6250,11096,1.045798,Robert De Niro|Dakota Fanning|Famke Janssen|Elisabeth Shue|Amy Irving,John Polson,Horror|Mystery|Thriller,1/27/05,2005,136940703.678283
6251,9722,1.014707,Nicole Kidman|Will Ferrell|Shirley MacLaine|Michael Caine|Jason Schwartzman,Nora Ephron,Comedy|Fantasy|Romance,6/21/05,2005,146745635.605327
6252,11931,1.013787,Cameron Diaz|Toni Collette|Shirley MacLaine|Richard Burgi|Candice Azzara,Curtis Hanson,Comedy|Drama|Romance,10/7/05,2005,92757248.0868525
6253,8274,1.01068,Eugene Levy|Tad Hilgenbrink|Arielle Kebbel|Jason Earles|Crystle Lightning,Steve Rash,Comedy,10/30/05,2005,43927485.5442142
6254,8814,1.001465,Dwayne Johnson|Karl Urban|Rosamund Pike|Ben Daniels|Deobia Oparei,Andrzej Bartkowiak,Action|Adventure|Science Fiction|Thriller|Horror,10/20/05,2005,62513387.3147021
6255,10033,0.9851639999999999,Ryan Reynolds|Amy Smart|Anna Faris|Chris Klein|Chris Marquette,Roger Kumble,Comedy|Romance,11/23/05,2005,56740963.9045235
6256,9641,0.982784,Steve Martin|Eugene Levy|Bonnie Hunt|Tom Welling|Jonathan Bennett,Adam Shankman,Adventure|Comedy|Family,12/21/05,2005,144239689.068387
6257,11431,0.9568469999999999,Drew Barrymore|Jimmy Fallon|Jason Spevack|Jack Kehler|Maureen Keiller,Bobby Farrelly|Peter Farrelly,Comedy|Drama|Romance,4/6/05,2005,56332077.3112888
6258,11648,0.9481700000000001,Diane Lane|John Cusack|Elizabeth Perkins|Christopher Plummer|Dermot Mulroney,Gary David Goldberg,Comedy|Romance,7/21/05,2005,65213228.4165803
6259,9777,0.9184760000000001,Gwyneth Paltrow|Anthony Hopkins|Jake Gyllenhaal|Hope Davis|Danny McCarthy,John Madden,Drama|Mystery,9/5/05,2005,8413673.96999548
6260,179,0.906223,Nicole Kidman|Sean Penn|Catherine Keener|Jesper Christensen|Yvan Attal,Sydney Pollack,Action,4/4/05,2005,181938319.257378
6261,4442,0.8999440000000001,Heath Ledger|Matt Damon|Mackenzie Crook|Roger Ashton-Griffiths|Peter Stormare,Terry Gilliam,Adventure|Fantasy|Action|Comedy|Thriller,8/25/05,2005,117592277.535651
6262,1947,0.8938790000000001,Robert Redford|Jennifer Lopez|Morgan Freeman|Becca Gardner|Josh Lucas,Lasse HallstrÃ¶m,Drama,9/9/05,2005,20788492.4307616
6263,2026,0.887848,Bruce Willis|Kevin Pollak|Jimmy Bennett|Michelle Horn|Ben Foster,Florent-Emilio Siri,Mystery|Drama|Thriller|Crime,3/9/05,2005,87030218.5572148
6264,6519,0.885834,Johnny Knoxville|Seann William Scott|Jessica Simpson|Willie Nelson|Burt Reynolds,Jay Chandrasekhar,Action|Adventure|Comedy,8/5/05,2005,123719316.98037
6265,612,0.869394,Eric Bana|Daniel Craig|CiarÃ¡n Hinds|Mathieu Kassovitz|Hanns Zischler,Steven Spielberg,Drama|Action|History|Thriller,12/22/05,2005,145553974.501937
6266,8643,0.857834,Laura Linney|Tom Wilkinson|Campbell Scott|Jennifer Carpenter|Kenneth Welsh,Scott Derrickson,Crime|Drama|Horror|Thriller,9/9/05,2005,161026813.932432
6267,9388,0.8529690000000001,Aaron Eckhart|Maria Bello|Cameron Bright|Adam Brody|Sam Elliott,Jason Reitman,Comedy|Drama,9/5/05,2005,27683521.971118297
6268,11453,0.839023,Rob Schneider|Eddie Griffin|Jeroen KrabbÃ©|Til Schweiger|Hanna Verboom,Mike Bigelow,Comedy,8/6/05,2005,25011189.6390072
6269,231,0.835676,George Clooney|Matt Damon|Jeffrey Wright|Chris Cooper|Amanda Peet,Stephen Gaghan,Drama|Thriller,11/23/05,2005,104956949.227522
6270,10214,0.8320540000000001,Jamie Kennedy|Alan Cumming|Traylor Howard|Kal Penn|Steven Wright,Lawrence Guterman,Fantasy|Comedy|Family|Adventure,2/18/05,2005,43927485.5442142
6271,8999,0.8267700000000001,Clive Owen|Jennifer Aniston|Vincent Cassel|Melissa George|Addison Timlin,Mikael HÃ¥fstrÃ¶m,Drama|Thriller,11/11/05,2005,64179026.184860595
6272,257,0.8265680000000001,Barney Clark|Ben Kingsley|Jamie Foreman|Harry Eden|Edward Hardwicke,Roman Polanski,Crime|Drama|Family,9/23/05,2005,47000286.8451091
6273,9913,0.8248690000000001,Kate Hudson|Gena Rowlands|Peter Sarsgaard|John Hurt|Joy Bryant,Iain Softley,Drama|Horror|Mystery|Thriller,7/29/05,2005,102695705.351453
6274,5289,0.79295,Jason Statham|Ryan Phillippe|Wesley Snipes|Henry Czerny|Justine Waddell,Tony Giglio,Drama|Action|Crime,1/17/05,2005,11488.319687255
6275,6439,0.786786,Frankie Muniz|Mandy Moore|Hayden Panettiere|Bruce Greenwood|Wendie Malick,Frederik Du Chau,Comedy,1/6/05,2005,104702955.643518
6276,3291,0.784909,David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,Drama|History,9/16/05,2005,60964355.615135305
6277,7214,0.7756770000000001,Samuel L. Jackson|Rob Brown|Robert Ri'chard|Rick Gonzalez|Channing Tatum,Thomas Carter,Drama,1/14/05,2005,85606690.8045318
6278,59,0.7739010000000001,Viggo Mortensen|Maria Bello|Heidi Hayes|Ashton Holmes|William Hurt,David Cronenberg,Drama|Thriller|Crime,9/23/05,2005,67820977.6114545
6279,10065,0.773231,Ryan Reynolds|Melissa George|Jesse James|ChloÃ« Grace Moretz|Jimmy Bennett,Andrew Douglas,Horror|Thriller|Drama,4/15/05,2005,120641460.02708998
6280,7552,0.767076,Jim Carrey|TÃ©a Leoni|Alec Baldwin|Richard Jenkins|Angie Harmon,Dean Parisot,Comedy,12/21/05,2005,225574940.210827
6281,10027,0.743639,Jet Li|Morgan Freeman|Bob Hoskins|Vincent Regan|Dylan Brown,Louis Leterrier,Action|Crime,2/2/05,2005,56800817.279665396
6282,7233,0.738384,Martin Lawrence|Wendy Raquel Robinson|Breckin Meyer|Horatio Sanz|Patrick Warburton,Steve Carr,Comedy|Family,7/1/05,2005,18768327.967688397
6283,11638,0.737768,Bernie Mac|Ashton Kutcher|Zoe Saldana|Judith Scott|Hal Williams,Kevin Rodney Sullivan,Comedy|Romance,3/25/05,2005,76948950.6147406
6284,9687,0.733587,Rowan Atkinson|Kristin Scott Thomas|Maggie Smith|Patrick Swayze|Tamsin Egerton,Niall Johnson,Comedy,12/2/05,2005,20728664.7365753
6285,9910,0.726858,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven,D.J. Caruso,Comedy|Crime|Drama|Thriller,10/7/05,2005,34084779.3107075
6286,7873,0.722961,Christian Bale|Freddy RodrÃ­guez|Eva Longoria|Chaka Forman|Tammy Trull,David Ayer,Crime|Drama|Thriller|Action,9/11/05,2005,6662575.57877337
6287,9315,0.7195020000000001,Jodie Foster|Peter Sarsgaard|Sean Bean|Kate Beahan|Michael Irby,Robert Schwentke,Thriller|Drama|Mystery,9/22/05,2005,249426057.43847203
6288,8978,0.718616,Ethan Hawke|Laurence Fishburne|Gabriel Byrne|Maria Bello|Drea de Matteo,Jean-FranÃ§ois Richet,Thriller,1/19/05,2005,39408509.5298118
6289,15648,0.709751,Hilary Duff|Heather Locklear|Chris Noth|Mike O'Malley|Ben Feldman,Mark Rosman,Comedy|Drama|Family|Romance,6/17/05,2005,43927485.5442142
6290,308,0.7092350000000001,Bill Murray|Julie Delpy|Sharon Stone|Tilda Swinton|Jessica Lange,Jim Jarmusch,Comedy|Drama|Mystery|Romance,5/17/05,2005,51073950.7682681
6291,6963,0.707056,Nicolas Cage|Michael Caine|Hope Davis|Gemmenne de la PeÃ±a|Nicholas Hoult,Gore Verbinski,Comedy|Drama,10/20/05,2005,13937808.3180168
6292,10851,0.700854,Jason Statham|Ray Liotta|Vincent Pastore|AndrÃ© Benjamin|Mark Strong,Guy Ritchie,Drama|Thriller|Crime|Mystery,9/11/05,2005,43927485.5442142
6293,9885,0.699883,John Jarratt|Cassandra Magrath|Kestie Morassi|Nathan Phillips|Andy McPhee,Greg McLean,Horror|Thriller,1/1/05,2005,30998753.5803997
6294,11683,0.694404,Simon Baker|John Leguizamo|Dennis Hopper|Robert Joy|Asia Argento,George A. Romero,Horror,6/24/05,2005,52222337.228241
6295,10040,0.685198,Sandra Bullock|Regina King|Enrique Murciano|William Shatner|Eileen Brennan,John Pasquin,Action|Comedy,3/11/05,2005,43927485.5442142
